raceId,driverId,lap,position,time,milliseconds
1055,839,64,9,1:26.766,86766
1055,839,65,9,1:26.593,86593
1055,832,1,8,1:33.500,93500
1055,832,2,8,1:25.970,85970
1055,832,3,8,1:25.249,85249
1055,832,4,8,1:24.828,84828
1055,832,5,8,1:24.759,84759
1055,832,6,8,1:24.896,84896
1055,832,7,8,1:24.460,84460
1055,832,8,8,1:34.859,94859
1055,832,9,8,1:57.331,117331
1055,832,10,8,2:13.662,133662
1055,832,11,8,1:26.753,86753
1055,832,12,8,1:25.296,85296
1055,832,13,8,1:25.179,85179
1055,832,14,8,1:24.727,84727
1055,832,15,8,1:25.321,85321
1055,832,16,8,1:24.988,84988
1055,832,17,8,1:24.888,84888
1055,832,18,8,1:24.872,84872
1055,832,19,8,1:24.768,84768
1055,832,20,8,1:25.154,85154
1055,832,21,8,1:24.977,84977
1055,832,22,9,1:28.620,88620
1055,832,23,13,1:40.926,100926
1055,832,24,11,1:23.991,83991
1055,832,25,11,1:24.501,84501
1055,832,26,10,1:23.835,83835
1055,832,27,9,1:23.494,83494
1055,832,28,8,1:23.792,83792
1055,832,29,8,1:23.134,83134
1055,832,30,8,1:23.889,83889
1055,832,31,7,1:22.476,82476
1055,832,32,7,1:23.004,83004
1055,832,33,7,1:22.956,82956
1055,832,34,7,1:22.901,82901
1055,832,35,7,1:22.806,82806
1055,832,36,7,1:22.977,82977
1055,832,37,7,1:22.832,82832
1055,832,38,7,1:22.651,82651
1055,832,39,7,1:22.988,82988
1055,832,40,7,1:22.967,82967
1055,832,41,7,1:23.948,83948
1055,832,42,7,1:23.499,83499
1055,832,43,7,1:23.521,83521
1055,832,44,7,1:22.914,82914
1055,832,45,7,1:23.173,83173
1055,832,46,7,1:27.033,87033
1055,832,47,9,1:41.059,101059
1055,832,48,9,1:22.095,82095
1055,832,49,9,1:24.034,84034
1055,832,50,8,1:21.852,81852
1055,832,51,8,1:24.136,84136
1055,832,52,8,1:24.631,84631
1055,832,53,7,1:21.568,81568
1055,832,54,7,1:21.918,81918
1055,832,55,7,1:21.815,81815
1055,832,56,7,1:21.934,81934
1055,832,57,7,1:22.052,82052
1055,832,58,7,1:22.249,82249
1055,832,59,7,1:22.221,82221
1055,832,60,7,1:22.014,82014
1055,832,61,7,1:22.120,82120
1055,832,62,7,1:22.290,82290
1055,832,63,7,1:22.037,82037
1055,832,64,7,1:22.454,82454
1055,832,65,7,1:22.259,82259
1055,832,66,7,1:22.347,82347
1055,846,1,9,1:33.959,93959
1055,846,2,9,1:26.500,86500
1055,846,3,9,1:25.746,85746
1055,846,4,9,1:24.945,84945
1055,846,5,9,1:24.950,84950
1055,846,6,9,1:25.130,85130
1055,846,7,9,1:24.853,84853
1055,846,8,9,1:34.755,94755
1055,846,9,9,1:57.441,117441
1055,846,10,9,2:11.688,131688
1055,846,11,9,1:27.143,87143
1055,846,12,9,1:25.919,85919
1055,846,13,9,1:25.244,85244
1055,846,14,9,1:25.485,85485
1055,846,15,9,1:25.077,85077
1055,846,16,9,1:25.052,85052
1055,846,17,9,1:25.599,85599
1055,846,18,9,1:25.179,85179
1055,846,19,9,1:24.615,84615
1055,846,20,9,1:24.485,84485
1055,846,21,9,1:24.792,84792
1055,846,22,8,1:24.783,84783
1055,846,23,8,1:27.125,87125
1055,846,24,13,1:43.909,103909
1055,846,25,13,1:24.378,84378
1055,846,26,13,1:24.395,84395
1055,846,27,13,1:24.430,84430
1055,846,28,11,1:24.127,84127
1055,846,29,10,1:24.308,84308
1055,846,30,10,1:24.379,84379
1055,846,31,10,1:24.438,84438
1055,846,32,10,1:24.053,84053
1055,846,33,10,1:24.080,84080
1055,846,34,10,1:24.120,84120
1055,846,35,10,1:24.276,84276
1055,846,36,10,1:24.933,84933
1055,846,37,9,1:23.575,83575
1055,846,38,9,1:23.266,83266
1055,846,39,9,1:23.224,83224
1055,846,40,9,1:23.176,83176
1055,846,41,9,1:23.260,83260
1055,846,42,9,1:23.157,83157
1055,846,43,9,1:23.172,83172
1055,846,44,9,1:23.270,83270
1055,846,45,9,1:23.381,83381
1055,846,46,9,1:23.416,83416
1055,846,47,7,1:23.589,83589
1055,846,48,7,1:23.448,83448
1055,846,49,8,1:25.779,85779
1055,846,50,9,1:24.764,84764
1055,846,51,9,1:26.880,86880
1055,846,52,11,1:41.830,101830
1055,846,53,11,1:22.349,82349
1055,846,54,11,1:23.303,83303
1055,846,55,10,1:23.941,83941
1055,846,56,9,1:21.279,81279
1055,846,57,9,1:22.082,82082
1055,846,58,9,1:21.701,81701
1055,846,59,9,1:21.788,81788
1055,846,60,9,1:23.140,83140
1055,846,61,8,1:22.263,82263
1055,846,62,8,1:23.656,83656
1055,846,63,8,1:25.197,85197
1055,846,64,8,1:22.989,82989
1055,846,65,8,1:23.099,83099
1055,4,1,10,1:34.655,94655
1055,4,2,10,1:26.882,86882
1055,4,3,10,1:25.698,85698
1055,4,4,10,1:25.097,85097
1055,4,5,10,1:25.177,85177
1055,4,6,10,1:25.115,85115
1055,4,7,10,1:24.966,84966
1055,4,8,10,1:34.310,94310
1055,4,9,10,1:57.266,117266
1055,4,10,10,2:11.431,131431
1055,4,11,11,1:28.119,88119
1055,4,12,11,1:26.158,86158
1055,4,13,11,1:25.340,85340
1055,4,14,11,1:25.556,85556
1055,4,15,11,1:25.459,85459
1055,4,16,11,1:25.438,85438
1055,4,17,11,1:25.157,85157
1055,4,18,11,1:25.634,85634
1055,4,19,11,1:25.195,85195
1055,4,20,11,1:25.331,85331
1055,4,21,11,1:28.466,88466
1055,4,22,16,1:42.352,102352
1055,4,23,15,1:23.886,83886
1055,4,24,15,1:23.858,83858
1055,4,25,15,1:24.705,84705
1055,4,26,15,1:24.733,84733
1055,4,27,15,1:24.418,84418
1055,4,28,14,1:24.591,84591
1055,4,29,13,1:25.604,85604
1055,4,30,12,1:24.274,84274
1055,4,31,12,1:24.089,84089
1055,4,32,12,1:24.484,84484
1055,4,33,12,1:24.187,84187
1055,4,34,12,1:24.102,84102
1055,4,35,12,1:24.106,84106
1055,4,36,12,1:24.329,84329
1055,4,37,11,1:24.377,84377
1055,4,38,11,1:24.032,84032
1055,4,39,10,1:24.046,84046
1055,4,40,10,1:23.944,83944
1055,4,41,10,1:24.011,84011
1055,4,42,10,1:24.120,84120
1055,4,43,10,1:23.968,83968
1055,4,44,10,1:23.923,83923
1055,4,45,10,1:24.040,84040
1055,4,46,10,1:24.205,84205
1055,4,47,10,1:24.423,84423
1055,4,48,10,1:25.825,85825
1055,4,49,10,1:24.350,84350
1055,4,50,10,1:24.342,84342
1055,4,51,10,1:24.861,84861
1055,4,52,9,1:24.596,84596
1055,4,53,9,1:25.347,85347
1055,4,54,9,1:24.629,84629
1055,4,55,9,1:25.543,85543
1055,4,56,10,1:25.384,85384
1055,4,57,10,1:25.150,85150
1055,4,58,10,1:25.336,85336
1055,4,59,10,1:25.706,85706
1055,4,60,10,1:27.797,87797
1055,4,61,15,1:31.873,91873
1055,4,62,17,1:46.209,106209
1055,4,63,17,1:21.182,81182
1055,4,64,17,1:23.452,83452
1055,4,65,17,1:21.355,81355
1055,840,1,11,1:35.051,95051
1055,840,2,11,1:27.001,87001
1055,840,3,11,1:26.054,86054
1055,840,4,11,1:25.293,85293
1055,840,5,11,1:25.044,85044
1055,840,6,11,1:25.139,85139
1055,840,7,11,1:25.112,85112
1055,840,8,11,1:35.339,95339
1055,840,9,11,1:56.562,116562
1055,840,10,11,2:10.488,130488
1055,840,11,10,1:26.810,86810
1055,840,12,10,1:26.059,86059
1055,840,13,10,1:25.574,85574
1055,840,14,10,1:25.265,85265
1055,840,15,10,1:25.326,85326
1055,840,16,10,1:25.512,85512
1055,840,17,10,1:25.264,85264
1055,840,18,10,1:25.282,85282
1055,840,19,10,1:25.041,85041
1055,840,20,10,1:25.219,85219
1055,840,21,10,1:25.119,85119
1055,840,22,10,1:28.864,88864
1055,840,23,14,1:41.265,101265
1055,840,24,14,1:23.832,83832
1055,840,25,14,1:24.484,84484
1055,840,26,14,1:24.230,84230
1055,840,27,14,1:24.506,84506
1055,840,28,13,1:25.375,85375
1055,840,29,11,1:23.798,83798
1055,840,30,11,1:24.453,84453
1055,840,31,11,1:24.195,84195
1055,840,32,11,1:24.228,84228
1055,840,33,11,1:23.989,83989
1055,840,34,11,1:24.234,84234
1055,840,35,11,1:24.277,84277
1055,840,36,11,1:24.606,84606
1055,840,37,10,1:25.034,85034
1055,840,38,10,1:23.642,83642
1055,840,39,11,1:27.013,87013
1055,840,40,14,1:41.986,101986
1055,840,41,14,1:23.068,83068
1055,840,42,14,1:23.515,83515
1055,840,43,14,1:23.239,83239
1055,840,44,14,1:22.944,82944
1055,840,45,14,1:24.777,84777
1055,840,46,14,1:23.589,83589
1055,840,47,13,1:22.607,82607
1055,840,48,12,1:22.915,82915
1055,840,49,12,1:24.741,84741
1055,840,50,12,1:22.910,82910
1055,840,51,12,1:23.064,83064
1055,840,52,12,1:24.109,84109
1055,840,53,12,1:23.008,83008
1055,840,54,12,1:23.265,83265
1055,840,55,12,1:23.688,83688
1055,840,56,12,1:24.542,84542
1055,840,57,12,1:25.146,85146
1055,840,58,12,1:25.166,85166
1055,840,59,11,1:25.066,85066
1055,840,60,11,1:27.774,87774
1055,840,61,10,1:22.670,82670
1055,840,62,11,1:24.615,84615
1055,840,63,11,1:22.864,82864
1055,840,64,11,1:23.177,83177
1055,840,65,11,1:23.643,83643
1055,20,1,12,1:35.498,95498
1055,20,2,12,1:27.277,87277
1055,20,3,12,1:26.125,86125
1055,20,4,12,1:25.312,85312
1055,20,5,12,1:25.201,85201
1055,20,6,12,1:25.152,85152
1055,20,7,12,1:25.047,85047
1055,20,8,12,1:34.995,94995
1055,20,9,12,1:56.652,116652
1055,20,10,12,2:10.428,130428
1055,20,11,12,1:27.601,87601
1055,20,12,12,1:26.475,86475
1055,20,13,12,1:25.487,85487
1055,20,14,12,1:25.315,85315
1055,20,15,12,1:25.604,85604
1055,20,16,12,1:25.476,85476
1055,20,17,12,1:24.956,84956
1055,20,18,12,1:25.695,85695
1055,20,19,12,1:25.349,85349
1055,20,20,12,1:25.545,85545
1055,20,21,13,1:28.530,88530
1055,20,22,18,1:44.529,104529
1055,20,23,17,1:23.247,83247
1055,20,24,16,1:23.523,83523
1055,20,25,16,1:23.788,83788
1055,20,26,16,1:24.265,84265
1055,20,27,16,1:24.316,84316
1055,20,28,15,1:24.465,84465
1055,20,29,14,1:25.473,85473
1055,20,30,13,1:25.212,85212
1055,20,31,13,1:24.277,84277
1055,20,32,13,1:24.054,84054
1055,20,33,13,1:24.321,84321
1055,20,34,13,1:23.920,83920
1055,20,35,13,1:23.914,83914
1055,20,36,13,1:24.335,84335
1055,20,37,12,1:24.369,84369
1055,20,38,13,1:27.558,87558
1055,20,39,16,1:42.160,102160
1055,20,40,16,1:23.264,83264
1055,20,41,16,1:23.096,83096
1055,20,42,16,1:25.554,85554
1055,20,43,16,1:23.037,83037
1055,20,44,16,1:22.949,82949
1055,20,45,16,1:23.438,83438
1055,20,46,16,1:23.426,83426
1055,20,47,16,1:24.652,84652
1055,20,48,15,1:24.514,84514
1055,20,49,14,1:24.237,84237
1055,20,50,14,1:23.381,83381
1055,20,51,14,1:23.515,83515
1055,20,52,14,1:23.148,83148
1055,20,53,15,1:24.633,84633
1055,20,54,15,1:23.062,83062
1055,20,55,15,1:23.101,83101
1055,20,56,15,1:22.820,82820
1055,20,57,15,1:23.374,83374
1055,20,58,15,1:24.720,84720
1055,20,59,15,1:25.309,85309
1055,20,60,14,1:25.907,85907
1055,20,61,13,1:26.156,86156
1055,20,62,13,1:23.465,83465
1055,20,63,13,1:23.813,83813
1055,20,64,13,1:23.510,83510
1055,20,65,13,1:23.519,83519
1055,842,1,13,1:36.030,96030
1055,842,2,13,1:27.333,87333
1055,842,3,13,1:26.014,86014
1055,842,4,13,1:25.503,85503
1055,842,5,13,1:25.250,85250
1055,842,6,13,1:25.194,85194
1055,842,7,13,1:25.027,85027
1055,842,8,13,1:34.747,94747
1055,842,9,13,1:57.318,117318
1055,842,10,13,2:09.701,129701
1055,842,11,13,1:27.610,87610
1055,842,12,13,1:26.572,86572
1055,842,13,13,1:25.730,85730
1055,842,14,13,1:25.350,85350
1055,842,15,13,1:25.588,85588
1055,842,16,13,1:25.450,85450
1055,842,17,13,1:25.133,85133
1055,842,18,15,1:28.954,88954
1055,842,19,19,1:47.357,107357
1055,842,20,19,1:23.081,83081
1055,842,21,19,1:23.046,83046
1055,842,22,17,1:25.942,85942
1055,842,23,18,1:24.718,84718
1055,842,24,17,1:23.853,83853
1055,842,25,17,1:24.043,84043
1055,842,26,17,1:24.139,84139
1055,842,27,17,1:24.120,84120
1055,842,28,16,1:24.259,84259
1055,842,29,15,1:24.941,84941
1055,842,30,15,1:26.682,86682
1055,842,31,14,1:23.567,83567
1055,842,32,14,1:23.816,83816
1055,842,33,14,1:24.030,84030
1055,842,34,14,1:23.955,83955
1055,842,35,14,1:24.079,84079
1055,842,36,14,1:24.341,84341
1055,842,37,14,1:24.498,84498
1055,842,38,12,1:24.336,84336
1055,842,39,12,1:23.711,83711
1055,842,40,11,1:23.755,83755
1055,842,41,11,1:23.876,83876
1055,842,42,11,1:23.952,83952
1055,842,43,11,1:23.723,83723
1055,842,44,11,1:23.903,83903
1055,842,45,11,1:24.140,84140
1055,842,46,11,1:24.151,84151
1055,842,47,12,1:29.486,89486
1055,842,48,16,1:44.310,104310
1055,842,49,16,1:21.496,81496
1055,842,50,15,1:23.056,83056
1055,842,51,15,1:21.387,81387
1055,842,52,15,1:22.019,82019
1055,842,53,14,1:21.729,81729
1055,842,54,14,1:23.036,83036
1055,842,55,14,1:22.945,82945
1055,842,56,14,1:22.895,82895
1055,842,57,14,1:23.422,83422
1055,842,58,14,1:24.878,84878
1055,842,59,13,1:25.339,85339
1055,842,60,12,1:26.694,86694
1055,842,61,11,1:22.804,82804
1055,842,62,10,1:21.892,81892
1055,842,63,10,1:21.404,81404
1055,842,64,10,1:21.375,81375
1055,842,65,10,1:23.746,83746
1055,8,1,14,1:36.748,96748
1055,8,2,14,1:27.611,87611
1055,8,3,14,1:26.177,86177
1055,8,4,14,1:25.585,85585
1055,8,5,14,1:25.363,85363
1055,8,6,14,1:25.421,85421
1055,8,7,14,1:25.434,85434
1055,8,8,14,1:35.413,95413
1055,8,9,14,1:56.450,116450
1055,8,10,14,2:08.604,128604
1055,8,11,14,1:27.580,87580
1055,8,12,14,1:26.762,86762
1055,8,13,14,1:25.986,85986
1055,8,14,14,1:25.503,85503
1055,8,15,14,1:25.589,85589
1055,8,16,14,1:25.541,85541
1055,8,17,14,1:25.463,85463
1055,8,18,13,1:25.485,85485
1055,8,19,13,1:25.171,85171
1055,8,20,13,1:25.447,85447
1055,8,21,12,1:25.123,85123
1055,8,22,11,1:24.940,84940
1055,8,23,9,1:24.769,84769
1055,8,24,7,1:24.991,84991
1055,8,25,7,1:24.725,84725
1055,8,26,6,1:24.788,84788
1055,8,27,6,1:24.791,84791
1055,8,28,5,1:24.391,84391
1055,8,29,6,1:26.309,86309
1055,8,30,7,1:26.038,86038
1055,8,31,8,1:25.928,85928
1055,8,32,8,1:25.187,85187
1055,8,33,8,1:24.913,84913
1055,8,34,8,1:24.949,84949
1055,8,35,9,1:26.779,86779
1055,8,36,9,1:25.867,85867
1055,8,37,13,1:30.354,90354
1055,8,38,17,1:44.270,104270
1055,8,39,15,1:23.915,83915
1055,8,40,15,1:23.444,83444
1055,8,41,15,1:23.170,83170
1055,8,42,15,1:25.493,85493
1055,8,43,15,1:22.964,82964
1055,8,44,15,1:23.002,83002
1055,8,45,15,1:23.194,83194
1055,8,46,15,1:23.530,83530
1055,8,47,15,1:24.800,84800
1055,8,48,14,1:24.879,84879
1055,8,49,13,1:23.560,83560
1055,8,50,13,1:23.284,83284
1055,8,51,13,1:23.570,83570
1055,8,52,13,1:22.935,82935
1055,8,53,13,1:23.112,83112
1055,8,54,13,1:22.868,82868
1055,8,55,13,1:23.146,83146
1055,8,56,13,1:22.947,82947
1055,8,57,13,1:23.395,83395
1055,8,58,13,1:24.922,84922
1055,8,59,12,1:25.413,85413
1055,8,60,13,1:27.936,87936
1055,8,61,12,1:23.668,83668
1055,8,62,12,1:23.465,83465
1055,8,63,12,1:23.102,83102
1055,8,64,12,1:23.057,83057
1055,8,65,12,1:23.610,83610
1055,841,1,15,1:37.299,97299
1055,841,2,15,1:27.724,87724
1055,841,3,15,1:26.328,86328
1055,841,4,15,1:25.723,85723
1055,841,5,15,1:25.571,85571
1055,841,6,15,1:25.437,85437
1055,841,7,15,1:25.294,85294
1055,841,8,15,1:38.019,98019
1055,841,9,19,2:40.997,160997
1055,841,10,19,1:34.073,94073
1055,841,11,19,1:24.691,84691
1055,841,12,19,1:24.854,84854
1055,841,13,19,1:24.908,84908
1055,841,14,19,1:25.239,85239
1055,841,15,19,1:26.395,86395
1055,841,16,18,1:24.931,84931
1055,841,17,18,1:25.405,85405
1055,841,18,17,1:24.888,84888
1055,841,19,16,1:25.042,85042
1055,841,20,16,1:25.269,85269
1055,841,21,16,1:25.288,85288
1055,841,22,14,1:25.261,85261
1055,841,23,12,1:24.996,84996
1055,841,24,10,1:25.431,85431
1055,841,25,10,1:25.013,85013
1055,841,26,11,1:26.182,86182
1055,841,27,11,1:26.851,86851
1055,841,28,12,1:26.595,86595
1055,841,29,12,1:26.400,86400
1055,841,30,14,1:28.134,88134
1055,841,31,15,1:26.402,86402
1055,841,32,16,1:26.408,86408
1055,841,33,16,1:25.302,85302
1055,841,34,16,1:25.029,85029
1055,841,35,16,1:25.234,85234
1055,841,36,16,1:25.111,85111
1055,841,37,17,1:26.820,86820
1055,841,38,16,1:25.720,85720
1055,841,39,17,1:32.536,92536
1055,841,40,18,1:44.771,104771
1055,841,41,18,1:23.220,83220
1055,841,42,18,1:22.802,82802
1055,841,43,18,1:23.004,83004
1055,841,44,18,1:23.056,83056
1055,841,45,18,1:23.193,83193
1055,841,46,18,1:23.266,83266
1055,841,47,18,1:23.532,83532
1055,841,48,18,1:23.521,83521
1055,841,49,18,1:23.429,83429
1055,841,50,17,1:24.806,84806
1055,841,51,16,1:23.381,83381
1055,841,52,16,1:23.303,83303
1055,841,53,16,1:23.237,83237
1055,841,54,16,1:23.119,83119
1055,841,55,16,1:23.050,83050
1055,841,56,16,1:23.060,83060
1055,841,57,16,1:23.098,83098
1055,841,58,16,1:23.229,83229
1055,841,59,16,1:23.511,83511
1055,841,60,16,1:23.623,83623
1055,841,61,16,1:23.555,83555
1055,841,62,15,1:25.310,85310
1055,841,63,15,1:23.949,83949
1055,841,64,15,1:23.445,83445
1055,841,65,15,1:23.896,83896
1055,854,1,16,1:37.640,97640
1055,854,2,16,1:28.135,88135
1055,854,3,16,1:26.736,86736
1055,854,4,16,1:26.209,86209
1055,854,5,17,1:27.216,87216
1055,854,6,17,1:26.032,86032
1055,854,7,16,1:26.324,86324
1055,854,8,17,1:40.855,100855
1055,854,9,16,1:52.822,112822
1055,854,10,15,2:01.225,121225
1055,854,11,15,1:27.945,87945
1055,854,12,16,1:28.065,88065
1055,854,13,16,1:26.496,86496
1055,854,14,16,1:26.657,86657
1055,854,15,17,1:27.827,87827
1055,854,16,17,1:26.352,86352
1055,854,17,17,1:25.773,85773
1055,854,18,18,1:27.943,87943
1055,854,19,17,1:26.159,86159
1055,854,20,17,1:25.978,85978
1055,854,21,17,1:26.076,86076
1055,854,22,15,1:26.300,86300
1055,854,23,16,1:29.741,89741
1055,854,24,18,1:46.559,106559
1055,854,25,18,1:24.244,84244
1055,854,26,18,1:24.435,84435
1055,854,27,18,1:24.419,84419
1055,854,28,18,1:24.372,84372
1055,854,29,18,1:23.989,83989
1055,854,30,18,1:23.959,83959
1055,854,31,18,1:24.029,84029
1055,854,32,18,1:24.569,84569
1055,854,33,18,1:23.962,83962
1055,854,34,18,1:24.267,84267
1055,854,35,18,1:24.238,84238
1055,854,36,18,1:24.381,84381
1055,854,37,18,1:27.523,87523
1055,854,38,18,1:25.480,85480
1055,854,39,18,1:26.294,86294
1055,854,40,17,1:24.978,84978
1055,854,41,17,1:24.258,84258
1055,854,42,17,1:24.398,84398
1055,854,43,17,1:26.013,86013
1055,854,44,17,1:24.384,84384
1055,854,45,17,1:24.092,84092
1055,854,46,17,1:24.223,84223
1055,854,47,17,1:26.973,86973
1055,854,48,17,1:24.728,84728
1055,854,49,17,1:24.560,84560
1055,854,50,18,1:28.280,88280
1055,854,51,18,1:43.198,103198
1055,854,52,18,1:22.970,82970
1055,854,53,18,1:22.752,82752
1055,854,54,18,1:22.637,82637
1055,854,55,18,1:22.649,82649
1055,854,56,18,1:22.646,82646
1055,854,57,18,1:23.567,83567
1055,854,58,18,1:26.684,86684
1055,854,59,18,1:26.422,86422
1055,854,60,18,1:23.102,83102
1055,854,61,18,1:23.825,83825
1055,854,62,18,1:23.547,83547
1055,854,63,18,1:25.695,85695
1055,854,64,18,1:23.585,83585
1055,847,1,17,1:38.084,98084
1055,847,2,18,1:28.774,88774
1055,847,3,18,1:27.083,87083
1055,847,4,18,1:26.223,86223
1055,847,5,18,1:26.348,86348
1055,847,6,18,1:26.158,86158
1055,847,7,17,1:26.109,86109
1055,847,8,16,1:38.318,98318
1055,847,9,15,1:54.735,114735
1055,847,10,17,2:02.194,122194
1055,847,11,16,1:27.634,87634
1055,847,12,15,1:26.442,86442
1055,847,13,15,1:26.057,86057
1055,847,14,15,1:25.749,85749
1055,847,15,15,1:25.522,85522
1055,847,16,15,1:25.845,85845
1055,847,17,15,1:25.212,85212
1055,847,18,14,1:25.455,85455
1055,847,19,14,1:25.448,85448
1055,847,20,14,1:25.712,85712
1055,847,21,14,1:25.679,85679
1055,847,22,12,1:25.048,85048
1055,847,23,10,1:25.104,85104
1055,847,24,8,1:25.086,85086
1055,847,25,8,1:24.691,84691
1055,847,26,7,1:24.705,84705
1055,847,27,8,1:25.994,85994
1055,847,28,9,1:27.780,87780
1055,847,29,16,1:41.012,101012
1055,847,30,16,1:23.208,83208
1055,847,31,16,1:23.651,83651
1055,847,32,15,1:23.631,83631
1055,847,33,15,1:23.614,83614
1055,847,34,15,1:23.986,83986
1055,847,35,15,1:24.412,84412
1055,847,36,15,1:24.067,84067
1055,847,37,15,1:24.495,84495
1055,847,38,14,1:24.515,84515
1055,847,39,13,1:24.016,84016
1055,847,40,12,1:23.915,83915
1055,847,41,12,1:23.882,83882
1055,847,42,12,1:23.649,83649
1055,847,43,12,1:23.780,83780
1055,847,44,12,1:23.890,83890
1055,847,45,12,1:25.394,85394
1055,847,46,12,1:24.241,84241
1055,847,47,11,1:23.949,83949
1055,847,48,11,1:24.159,84159
1055,847,49,11,1:23.707,83707
1055,847,50,11,1:23.995,83995
1055,847,51,11,1:24.183,84183
1055,847,52,10,1:25.238,85238
1055,847,53,10,1:24.483,84483
1055,847,54,10,1:24.480,84480
1055,847,55,11,1:25.577,85577
1055,847,56,11,1:24.782,84782
1055,847,57,11,1:25.045,85045
1055,847,58,11,1:25.435,85435
1055,847,59,14,1:28.620,88620
1055,847,60,15,1:27.411,87411
1055,847,61,14,1:26.176,86176
1055,847,62,14,1:24.867,84867
1055,847,63,14,1:25.234,85234
1055,847,64,14,1:26.770,86770
1055,847,65,14,1:25.794,85794
1055,852,1,18,1:38.543,98543
1055,852,2,17,1:27.714,87714
1055,852,3,17,1:26.760,86760
1055,852,4,17,1:26.189,86189
1055,852,5,16,1:24.825,84825
1055,852,6,16,1:25.148,85148
1055,849,1,19,1:39.177,99177
1055,849,2,19,1:28.361,88361
1055,849,3,19,1:27.194,87194
1055,849,4,19,1:26.338,86338
1055,849,5,19,1:26.276,86276
1055,849,6,19,1:26.574,86574
1055,849,7,18,1:26.037,86037
1055,849,8,18,1:40.465,100465
1055,849,9,18,1:54.725,114725
1055,849,10,18,1:59.384,119384
1055,849,11,17,1:27.806,87806
1055,849,12,17,1:27.480,87480
1055,849,13,17,1:26.425,86425
1055,849,14,17,1:26.592,86592
1055,849,15,16,1:25.714,85714
1055,849,16,16,1:25.442,85442
1055,849,17,16,1:25.419,85419
1055,849,18,16,1:25.560,85560
1055,849,19,15,1:25.349,85349
1055,849,20,15,1:25.497,85497
1055,849,21,15,1:25.557,85557
1055,849,22,13,1:25.596,85596
1055,849,23,11,1:25.292,85292
1055,849,24,9,1:25.385,85385
1055,849,25,9,1:25.192,85192
1055,849,26,9,1:25.048,85048
1055,849,27,12,1:29.626,89626
1055,849,28,17,1:42.425,102425
1055,849,29,17,1:24.290,84290
1055,849,30,17,1:24.058,84058
1055,849,31,17,1:23.973,83973
1055,849,32,17,1:24.008,84008
1055,849,33,17,1:23.514,83514
1055,849,34,17,1:23.828,83828
1055,849,35,17,1:24.411,84411
1055,849,36,17,1:24.247,84247
1055,849,37,16,1:23.855,83855
1055,849,38,15,1:24.337,84337
1055,849,39,14,1:24.104,84104
1055,849,40,13,1:23.930,83930
1055,849,41,13,1:23.900,83900
1055,849,42,13,1:25.623,85623
1055,849,43,13,1:24.266,84266
1055,849,44,13,1:23.906,83906
1055,849,45,13,1:24.061,84061
1055,849,46,13,1:25.922,85922
1055,849,47,14,1:27.143,87143
1055,849,48,13,1:24.916,84916
1055,849,49,15,1:26.946,86946
1055,849,50,16,1:28.650,88650
1055,849,51,17,1:43.082,103082
1055,849,52,17,1:23.127,83127
1055,849,53,17,1:22.977,82977
1055,849,54,17,1:23.280,83280
1055,849,55,17,1:23.515,83515
1055,849,56,17,1:23.144,83144
1055,849,57,17,1:22.905,82905
1055,849,58,17,1:23.194,83194
1055,849,59,17,1:24.998,84998
1055,849,60,17,1:23.041,83041
1055,849,61,17,1:22.988,82988
1055,849,62,16,1:23.038,83038
1055,849,63,16,1:22.960,82960
1055,849,64,16,1:22.942,82942
1055,849,65,16,1:28.857,88857
1055,853,1,20,1:39.826,99826
1055,853,2,20,1:28.311,88311
1055,853,3,20,1:27.309,87309
1055,853,4,20,1:26.368,86368
1055,853,5,20,1:26.945,86945
1055,853,6,20,1:26.904,86904
1055,853,7,19,1:26.460,86460
1055,853,8,19,1:41.651,101651
1055,853,9,17,1:51.289,111289
1055,853,10,16,1:58.697,118697
1055,853,11,18,1:29.483,89483
1055,853,12,18,1:27.754,87754
1055,853,13,18,1:27.042,87042
1055,853,14,18,1:27.211,87211
1055,853,15,18,1:26.891,86891
1055,853,16,19,1:27.647,87647
1055,853,17,19,1:26.744,86744
1055,853,18,19,1:26.881,86881
1055,853,19,18,1:26.627,86627
1055,853,20,18,1:26.548,86548
1055,853,21,18,1:26.782,86782
1055,853,22,19,1:31.969,91969
1055,853,23,19,1:46.885,106885
1055,853,24,19,1:24.384,84384
1055,853,25,19,1:26.761,86761
1055,853,26,19,1:24.806,84806
1055,853,27,19,1:24.844,84844
1055,853,28,19,1:24.862,84862
1055,853,29,19,1:24.754,84754
1055,853,30,19,1:24.830,84830
1055,853,31,19,1:25.107,85107
1055,853,32,19,1:27.806,87806
1055,853,33,19,1:25.466,85466
1055,853,34,19,1:27.730,87730
1055,853,35,19,1:25.299,85299
1055,853,36,19,1:25.147,85147
1055,853,37,19,1:25.221,85221
1055,853,38,19,1:26.812,86812
1055,853,39,19,1:25.457,85457
1055,853,40,19,1:25.809,85809
1055,853,41,19,1:25.309,85309
1055,853,42,19,1:29.125,89125
1055,853,43,19,1:46.069,106069
1055,853,44,19,1:24.842,84842
1055,853,45,19,1:24.040,84040
1055,853,46,19,1:24.392,84392
1055,853,47,19,1:24.539,84539
1055,853,48,19,1:24.381,84381
1055,853,49,19,1:26.441,86441
1055,853,50,19,1:24.465,84465
1055,853,51,19,1:24.053,84053
1055,853,52,19,1:24.204,84204
1055,853,53,19,1:26.228,86228
